UF;Microrregião;Variável;Quartel;Ano;Nível;Território;Produto;Produtividade (Área Colhida);Qtde Produzida;Área Colhida;Área Plantada
PR;Toledo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;60,0462963;32425;540;540
PR;União da Vitória;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;41,95020747;10110;241;241
PR;Astorga;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;79,57831773;8348243;104906;104906
PR;Umuarama;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;67,21817929;6761275;100587;100587
PR;Paranaguá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;38;12160;320;320
PR;Paranavaí;Quantidade Produzida;Q3;2015;BRASIL;BRASIL;Cana-de-Açúcar;73,33346671;9347157;127461;127638
PR;Cornélio Procópio;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;85,0853566;2242850;26360;26360
PR;Goioerê;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;66,02409475;485013;7346;7346
PR;Campo Mourão;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;76,56021169;1591304;20785;20785
PR;Faxinal;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;90,38353783;883951;9780;9780
PR;Ibaiti;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;69,07236842;524950;7600;7600
PR;Cascavel;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;56,50711744;31757;562;562
PR;Palmas;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;38,66666667;1160;30;30
PR;Prudentópolis;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;37,62626263;3725;99;99
PR;São Mateus do Sul;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;35;315;9;9
PR;Cianorte;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;71,33208078;7859012;110175;110175
PR;Floraí;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;78,36027714;475020;6062;6062
PR;Ivaiporã;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;78,80624211;873646;11086;11086
PR;Foz do Iguaçu;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;52,54295533;76450;1455;1455
PR;Capanema;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;59,79423868;14530;243;243
PR;Pitanga;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;63,18181818;9730;154;154
PR;Cerro Azul;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;40;17200;430;430
PR;Curitiba;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;41,71428571;2920;70;70
PR;Jacarezinho;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;93,52996845;4447350;47550;47550
PR;Londrina;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;71,42755991;262282;3672;3672
PR;Francisco Beltrão;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;56,30177515;28545;507;507
PR;Maringá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;83,424561;722123;8656;8656
PR;Pato Branco;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;40,17241379;13980;348;348
PR;Wenceslau Braz;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;74,56081081;110350;1480;1480
RJ;Cantagalo-Cordeiro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;80;400;5;5
RJ;Santa Maria Madalena;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;95;760;8;8
RJ;Santo Antônio de Pádua;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;59,86013986;85600;1430;1430
RJ;Campos dos Goytacazes;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;49,95677233;3467000;69400;69400
RJ;Nova Friburgo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;40;800;20;20
RJ;Vassouras;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;40,57142857;2840;70;70
RJ;Macacu-Caceribu;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;35,575;1423;40;40
RJ;Itaguaí;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;18;3006;167;167
RJ;Bacia de São João;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;35,04411765;2383;68;68
RJ;Barra do Piraí;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;48,17307692;10020;208;208
RJ;Lagos;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;42,88425047;180800;4216;4216
RJ;Três Rios;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;41,2745098;2105;51;51
RJ;Baía da Ilha Grande;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;12,21052632;1160;95;95
RJ;Itaperuna;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;59,00943396;31275;530;530
RJ;Macaé;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;39,95287061;93250;2334;2334
RJ;Rio de Janeiro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;37,91412742;13687;361;361
RJ;Vale do Paraíba Fluminense;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;59,74025974;23000;385;385
RN;Macaíba;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;70,56057866;585300;8295;8295
RN;Médio Oeste;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;44;88;2;2
RN;Serra de São Miguel;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;28,63636364;2205;77;77
RN;Pau dos Ferros;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;42,27272727;930;22;26
RN;Litoral Sul;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;61,48155759;2992000;48665;48665
RN;Umarizal;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;28,67346939;2810;98;98
RN;Seridó Ocidental;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;40,15384615;522;13;13
RN;Agreste Potiguar;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;63,91533742;52091;815;815
RN;Litoral Nordeste;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;58,72483222;87500;1490;1490
RN;Natal;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;60;600;10;10
RO;Porto Velho;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;71,87384615;23359;325;360
RO;Alvorada D'Oeste;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;68;680;10;10
RO;Cacoal;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;67,80291345;79126;1167;1167
RO;Ariquemes;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;67,85714286;6175;91;91
RO;Ji-Paraná;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;66,4742268;6448;97;113
RO;Vilhena;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;65,35757576;10784;165;165
RO;Colorado do Oeste;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;67,30084746;31766;472;472
RO;Guajará-Mirim;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;69,66666667;1045;15;15
RR;Boa Vista;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;4,473214286;501;112;117
RR;Sudeste de Roraima;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;22,33333333;3350;150;150
RR;Caracaraí;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;3,625;29;8;8
RR;Nordeste de Roraima;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;6,333333333;95;15;15
RS;Carazinho;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;31,42016807;18695;595;595
RS;Santo Ângelo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;37,4852071;31675;845;845
RS;Soledade;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;26,86956522;618;23;23
RS;Santa Cruz do Sul;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;33,76821862;33363;988;988
RS;Lajeado-Estrela;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;49,39542936;71327;1444;1444
RS;Montenegro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;38,51606218;37168;965;965
RS;São Jerônimo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;33,36842105;634;19;19
RS;Porto Alegre;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;27,39316239;38460;1404;1404
RS;Osório;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;55,59527825;32968;593;593
RS;Camaquã;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;34,53488372;2970;86;86
RS;Campanha Ocidental;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;28,57142857;3000;105;105
RS;Guaporé;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;26,29234973;9623;366;371
RS;Santa Rosa;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;47,44385027;44360;935;935
RS;Erechim;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;52,91925466;93720;1771;1771
RS;Ijuí;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;53,95734597;22770;422;422
RS;Vacaria;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;20;100;5;5
RS;Santa Maria;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;37,92127921;30830;813;813
RS;Três Passos;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;40,48363636;33399;825;825
RS;Frederico Westphalen;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;35,67711599;68286;1914;1914
RS;Passo Fundo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;35,57522124;4020;113;113
RS;Não-Me-Toque;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;28,75;1840;64;64
RS;Santiago;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;28,32407407;15295;540;540
RS;Restinga Seca;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;41,49193548;10290;248;248
RS;Gramado-Canela;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;42,76257723;48450;1133;1133
RS;Serras de Sudeste;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;30;90;3;3
RS;Pelotas;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;20;200;10;10
RS;Cachoeira do Sul;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;34,11764706;14500;425;425
RS;Caxias do Sul;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;36,367713;8110;223;225
RS;Cerro Largo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;57,27102303;106925;1867;1867
RS;Cruz Alta;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;64,02798508;34319;536;536
RS;Sananduva;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;74,63800905;16495;221;221
SC;Itajaí;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;22;440;20;20
SC;São Miguel do Oeste;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;68,69387755;84150;1225;1225
SC;Xanxerê;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;55,82417582;10160;182;182
SC;Campos de Lages;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;40;120;3;3
SC;Ituporanga;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;40,92105263;1555;38;38
SC;Criciúma;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;43,07506053;17790;413;413
SC;Concórdia;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;37,55047106;27900;743;743
SC;Canoinhas;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;20;40;2;2
SC;Rio do Sul;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;53,62433862;10135;189;189
SC;Blumenau;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;41,36404293;46245;1118;1118
SC;Florianópolis;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;33,90971039;39810;1174;1174
SC;Tabuleiro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;41,42857143;7250;175;175
SC;Chapecó;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;55,46594982;61900;1116;1116
SC;Joinville;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;47,55930657;52125;1096;1096
SC;Tijucas;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;35;700;20;20
SC;Tubarão;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;47,10271318;24305;516;516
SE;Baixo Cotinguiba;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;62,73482931;1115488;17781;18299
SE;Nossa Senhora das Dores;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;50,84773663;135916;2673;3233
SE;Cotinguiba;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;54,91952493;536399;9767;11747
SE;Propriá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;69,45718139;309015;4449;4449
SE;Japaratuba;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;56,80992107;885269;15583;15583
SE;Aracaju;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;62;238328;3844;3947
SP;Jaú;Quantidade Produzida;Q3;2015;BRASIL;BRASIL;Cana-de-Açúcar;81,34442276;18299160;224959;224959
SP;Fernandópolis;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;73,58103129;4493520;61069;61069
SP;Franca;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;74,29644798;5496897;73986;73986
SP;Avaré;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;79,2989282;5401050;68110;68110
SP;Rio Claro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;70,97694401;4642318;65406;65406
SP;Moji Mirim;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;75,75647249;2809050;37080;37080
SP;Tupã;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;74,10922939;3960249;53438;53438
SP;Marília;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;71,02863536;2348988;33071;33071
SP;Sorocaba;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;80,67886932;1741050;21580;21580
SP;Guaratinguetá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;60,69339623;12867;212;212
SP;Votuporanga;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;74,96335703;6030952;80452;80452
SP;Nhandeara;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;76,23941959;6305000;82700;82700
SP;Ituverava;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;78,33237842;9078096;115892;115892
SP;Lins;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;69,78544374;8714876;124881;124881
SP;São Carlos;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;79,51485608;8563750;107700;118300
SP;Ourinhos;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;76,744386;9059905;118053;118053
SP;Jales;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;84,89554002;5101373;60090;60090
SP;Jundiaí;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;75;1950;26;26
SP;São José dos Campos;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;120;240000;2000;2000
SP;Bananal;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;62,09876543;15090;243;243
SP;Birigui;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;63,77402531;8180358;128271;128271
SP;Adamantina;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;72,62518161;6348385;87413;87413
SP;Catanduva;Quantidade Produzida;Q3;2015;BRASIL;BRASIL;Cana-de-Açúcar;78,68748992;10738167;136466;136466
SP;São José do Rio Preto;Quantidade Produzida;Q4;2015;BRASIL;BRASIL;Cana-de-Açúcar;77,52285925;34682952;447390;448290
SP;São Joaquim da Barra;Quantidade Produzida;Q4;2015;BRASIL;BRASIL;Cana-de-Açúcar;80,08514553;26467580;330493;330493
SP;Ribeirão Preto;Quantidade Produzida;Q4;2015;BRASIL;BRASIL;Cana-de-Açúcar;75,85377324;24582084;324072;324072
SP;Araraquara;Quantidade Produzida;Q4;2015;BRASIL;BRASIL;Cana-de-Açúcar;75,35298422;20288791;269250;274559
SP;Limeira;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;74,13723685;6846129;92344;92344
SP;Novo Horizonte;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;81,26831601;8668810;106669;108400
SP;Andradina;Quantidade Produzida;Q3;2015;BRASIL;BRASIL;Cana-de-Açúcar;72,83422457;13497857;185323;185323
SP;Presidente Prudente;Quantidade Produzida;Q4;2015;BRASIL;BRASIL;Cana-de-Açúcar;80,85741312;27139629;335648;364648
SP;Batatais;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;79,65209196;8831585;110877;110877
SP;Dracena;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;70,65324649;7191582;101787;101787
SP;São João da Boa Vista;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Cana-de-Açúcar;85,13421116;7784502;91438;91438
SP;Araçatuba;Quantidade Produzida;Q3;2015;BRASIL;BRASIL;Cana-de-Açúcar;76,27008652;13910596;182386;182386
SP;Barretos;Quantidade Produzida;Q3;2015;BRASIL;BRASIL;Cana-de-Açúcar;78,12927757;10274000;131500;132400
SP;Piracicaba;Quantidade Produzida;Q3;2015;BRASIL;BRASIL;Cana-de-Açúcar;67,76376673;10131293;149509;149509
SP;Assis;Quantidade Produzida;Q4;2015;BRASIL;BRASIL;Cana-de-Açúcar;74,97680893;19553202;260790;261094
SP;Jaboticabal;Quantidade Produzida;Q4;2015;BRASIL;BRASIL;Cana-de-Açúcar;79,25138743;22177312;279835;279835
SP;Amparo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;63,31538203;188110;2971;2971
SP;Bragança Paulista;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;59,06666667;44300;750;750
SP;Campinas;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;74,62622495;4241680;56839;56839
SP;Itapetininga;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;80,96153846;1684000;20800;20800
SP;Pirassununga;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;78,09974897;4697778;60151;60151
SP;Registro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;42,14285714;2950;70;70
SP;Botucatu;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;72,06231329;5113830;70964;71498
SP;Bauru;Quantidade Produzida;Q3;2015;BRASIL;BRASIL;Cana-de-Açúcar;75,00755197;10796287;143936;143936
SP;Auriflama;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;69,5845313;3131791;45007;45007
SP;Capão Bonito;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;57,00854701;6670;117;117
SP;Itapeva;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;104,0179718;810300;7790;7790
SP;São Paulo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;20;200;10;10
SP;Tatuí;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;86,46170201;3090660;35746;35746
TO;Gurupi;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;41,1;822;20;20
TO;Jalapão;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;42,890625;5490;128;129
TO;Miracema do Tocantins;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;80;240000;3000;3000
TO;Rio Formoso;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;37,90740741;2047;54;54
TO;Araguaína;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;42,845953;16410;383;390
TO;Porto Nacional;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;79,99665823;2561413;32019;32019
TO;Dianópolis;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Cana-de-Açúcar;42,97803807;29354;683;783
AC;Sena Madureira;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;30,89189189;2286;74;74
AC;Tarauacá;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;30,82905983;3607;117;117
AC;Rio Branco;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;39,114104;104552;2673;2673
AC;Brasiléia;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;31,11111111;2240;72;72
AC;Cruzeiro do Sul;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;31,88111888;4559;143;143
AL;Palmeira dos Índios;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;56;1288;23;23
AL;Arapiraca;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;54,72251088;389679;7121;7121
AL;Penedo;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;65,020672;2057059;31637;31637
AL;Serrana dos Quilombos;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;62,44247426;1376919;22051;22051
AL;São Miguel dos Campos;Quantidade Produzida;Q2;2016;BRASIL;BRASIL;Cana-de-Açúcar;57,93635486;6302027;108775;108775
AL;Litoral Norte Alagoano;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;66,0965924;504317;7630;7630
AL;Serrana do Sertão Alagoano;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;38,04615385;2473;65;65
AL;Maceió;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;65,89584156;2838068;43069;43069
AL;Mata Alagoana;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;60,37771447;5510674;91270;91270
AM;Parintins;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;48,21212121;3182;66;66
AM;Madeira;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;49,09090909;540;11;11
AM;Alto Solimões;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;40,55555556;365;9;9
AM;Itacoatiara;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;38,33333333;115;3;3
AM;Rio Preto da Eva;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;63,35687079;216237;3413;3413
AM;Juruá;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;40,63917526;3942;97;97
AM;Rio Negro;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;48;48;1;1
AP;Macapá;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;34,54545455;4560;132;135
BA;Vitória da Conquista;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;51,39727627;132091;2570;2715
BA;Ilhéus-Itabuna;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;42,83775049;66270;1547;1547
BA;Porto Seguro;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;62,28143416;3138922;50399;50399
BA;Catu;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;39,98540931;260345;6511;6511
BA;Santo Antônio de Jesus;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;57,002414;188906;3314;3314
BA;Ribeira do Pombal;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;40;2000;50;50
BA;Guanambi;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;49,35185185;53300;1080;1080
BA;Brumado;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;48,05037037;32434;675;675
BA;Valença;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;38,76;23256;600;600
BA;Jacobina;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;38,84782609;1787;46;46
BA;Barreiras;Quantidade Produzida;Q1;2016;BRASIL;BRASIL;Cana-de-Açúcar;39,88630491;77180;1935;1935
